2025-04-28 03:01:08	::1	maria2025-09-30 03:33:53	::1	maria
2025-10-03 03:57:28	::1	maria
2025-10-03 03:58:13	::1	maria
2025-10-03 03:58:23	::1	maria
2025-10-03 03:58:45	::1	maria
2025-10-03 03:59:16	::1	maria
2025-10-03 03:59:37	::1	maria
2025-10-03 04:00:33	::1	maria
2025-10-03 04:01:14	::1	maria
2025-10-03 04:02:02	::1	maria
2025-10-03 04:02:36	::1	maria
2025-10-03 04:03:05	::1	maria
2025-10-03 04:03:28	::1	maria
2025-10-03 04:03:53	::1	maria
2025-10-03 04:04:23	::1	maria
2025-10-03 04:04:40	::1	maria
2025-10-03 04:05:05	::1	maria
2025-10-03 04:05:45	::1	maria
2025-10-03 04:06:44	::1	maria
2025-10-03 04:07:35	::1	maria
2025-10-03 04:08:04	::1	maria
2025-10-03 04:08:23	::1	maria
2025-10-03 04:08:58	::1	maria
2025-10-03 04:09:22	::1	maria
2025-10-03 04:09:54	::1	maria
2025-10-03 04:10:29	::1	maria
2025-10-03 04:11:13	::1	maria
2025-10-03 04:11:43	::1	maria
2025-10-03 04:12:04	::1	maria
2025-10-03 04:13:07	::1	maria
2025-10-03 04:13:41	::1	maria
2025-10-03 04:14:16	::1	maria
2025-10-03 04:14:46	::1	maria
2025-10-03 04:15:16	::1	maria
2025-10-03 04:15:45	::1	maria
2025-10-03 04:16:23	::1	maria
2025-10-03 04:18:02	::1	maria
2025-10-03 04:18:46	::1	maria
2025-10-03 04:19:13	::1	maria
2025-10-03 04:19:35	::1	maria
2025-10-03 04:19:55	::1	maria
2025-10-03 04:20:22	::1	maria
2025-10-03 04:21:11	::1	maria
2025-10-03 04:21:53	::1	maria
2025-10-03 04:29:21	::1	maria
2025-10-03 04:31:25	::1	maria
2025-10-03 04:32:03	::1	maria
2025-10-03 04:38:21	::1	maria
2025-10-03 04:38:44	::1	maria
2025-10-03 23:12:19	::1	maria
2025-10-04 03:43:18	::1	maria
2025-10-04 05:04:49	::1	maria
2025-10-04 05:05:16	::1	maria
2025-10-04 05:06:00	::1	maria
2025-10-04 05:06:11	::1	TW_maria
2025-10-04 05:06:11	::1	maria
2025-10-04 05:11:08	::1	TW_maria
2025-10-04 05:11:08	::1	maria
2025-10-04 05:11:55	::1	TW_maria
2025-10-04 05:11:55	::1	maria
2025-10-04 05:15:03	::1	TW_maria
2025-10-04 05:15:03	::1	maria
2025-10-04 05:31:18	::1	TW_maria
2025-10-04 05:31:18	::1	maria
2025-10-04 05:32:34	::1	TW_maria
2025-10-04 05:32:34	::1	maria
2025-10-04 05:35:59	::1	TW_maria
2025-10-04 05:35:59	::1	maria
2025-10-04 05:36:48	::1	TW_maria
2025-10-04 05:36:48	::1	maria
2025-10-04 05:37:12	::1	TW_maria
2025-10-04 05:37:12	::1	maria
2025-10-04 05:37:22	::1	TW_maria
2025-10-04 05:37:22	::1	maria
2025-10-04 05:40:01	::1	TW_maria
2025-10-04 05:40:01	::1	maria
2025-10-04 05:41:24	::1	TW_maria
2025-10-04 05:41:24	::1	maria
2025-10-04 05:42:03	::1	TW_maria
2025-10-04 05:42:03	::1	maria
2025-10-04 05:43:19	::1	TW_maria
2025-10-04 05:43:19	::1	maria
2025-10-04 05:45:00	::1	TW_maria
2025-10-04 05:45:00	::1	maria
2025-10-04 05:45:46	::1	TW_maria
2025-10-04 05:45:46	::1	maria
2025-10-04 05:47:45	::1	TW_maria
2025-10-04 05:47:45	::1	maria
2025-10-04 05:48:10	::1	TW_maria
2025-10-04 05:48:10	::1	maria
2025-10-04 05:48:19	::1	TW_maria
2025-10-04 05:48:19	::1	maria
2025-10-04 05:49:39	::1	TW_maria
2025-10-04 05:49:39	::1	maria
2025-10-04 05:50:41	::1	TW_maria
2025-10-04 05:50:41	::1	maria
2025-10-04 05:50:59	::1	TW_maria
2025-10-04 05:50:59	::1	maria
2025-10-04 05:51:38	::1	TW_maria
2025-10-04 05:51:38	::1	maria
2025-10-04 05:58:12	::1	TW_maria
2025-10-04 05:58:12	::1	maria
2025-10-04 06:00:23	::1	TW_maria
2025-10-04 06:00:23	::1	maria
2025-10-04 06:02:39	::1	TW_maria
2025-10-04 06:02:39	::1	maria
2025-10-04 06:04:04	::1	TW_maria
2025-10-04 06:04:04	::1	maria
2025-10-04 06:05:01	::1	TW_maria
2025-10-04 06:05:01	::1	maria
2025-10-04 06:07:06	::1	TW_maria
2025-10-04 06:07:06	::1	maria
2025-10-04 06:08:47	::1	TW_maria
2025-10-04 06:08:47	::1	maria
2025-10-04 06:09:38	::1	TW_maria
2025-10-04 06:09:38	::1	maria
2025-10-04 06:12:59	::1	TW_maria
2025-10-04 06:12:59	::1	maria
2025-10-04 06:13:29	::1	TW_maria
2025-10-04 06:13:29	::1	maria
2025-10-04 06:13:52	::1	TW_maria
2025-10-04 06:13:52	::1	maria
2025-10-04 06:14:10	::1	TW_maria
2025-10-04 06:14:10	::1	maria
2025-10-04 06:15:07	::1	TW_maria
2025-10-04 06:15:07	::1	maria
2025-10-04 06:18:56	::1	TW_maria
2025-10-04 06:18:56	::1	maria
2025-10-04 06:20:21	::1	TW_maria
2025-10-04 06:20:21	::1	maria
2025-10-04 06:22:10	::1	TW_maria
2025-10-04 06:22:10	::1	maria
2025-10-04 06:24:04	::1	TW_maria
2025-10-04 06:24:04	::1	maria
2025-10-04 06:24:25	::1	TW_maria
2025-10-04 06:24:25	::1	maria
2025-10-04 06:24:31	::1	TW_maria
2025-10-04 06:24:31	::1	maria
2025-10-04 06:25:42	::1	TW_maria
2025-10-04 06:25:42	::1	maria
2025-10-04 06:26:25	::1	TW_maria
2025-10-04 06:26:25	::1	maria
2025-10-04 06:26:54	::1	TW_maria
2025-10-04 06:26:54	::1	maria
2025-10-04 06:27:15	::1	TW_maria
2025-10-04 06:27:15	::1	maria
2025-10-04 06:27:34	::1	TW_maria
2025-10-04 06:27:34	::1	maria
2025-10-04 06:28:09	::1	TW_maria
2025-10-04 06:28:09	::1	maria
2025-10-04 06:28:47	::1	TW_maria
2025-10-04 06:28:47	::1	maria
2025-10-04 06:31:20	::1	TW_maria
2025-10-04 06:31:20	::1	maria
2025-10-04 06:32:22	::1	TW_maria
2025-10-04 06:32:22	::1	maria
2025-10-04 06:32:47	::1	TW_maria
2025-10-04 06:32:47	::1	maria
2025-10-04 06:33:07	::1	TW_maria
2025-10-04 06:33:07	::1	maria
2025-10-04 06:33:46	::1	TW_maria
2025-10-04 06:33:46	::1	maria
2025-10-04 06:34:18	::1	TW_maria
2025-10-04 06:34:18	::1	maria
2025-10-04 06:34:29	::1	TW_maria
2025-10-04 06:34:29	::1	maria
2025-10-04 06:34:42	::1	TW_maria
2025-10-04 06:34:42	::1	maria
2025-10-04 06:35:15	::1	TW_maria
2025-10-04 06:35:15	::1	maria
2025-10-04 06:35:37	::1	TW_maria
2025-10-04 06:35:37	::1	maria
2025-10-04 06:36:03	::1	TW_maria
2025-10-04 06:36:03	::1	maria
2025-10-04 06:37:23	::1	TW_maria
2025-10-04 06:37:23	::1	maria
2025-10-04 06:39:03	::1	TW_maria
2025-10-04 06:39:03	::1	maria
2025-10-04 06:39:33	::1	TW_maria
2025-10-04 06:39:33	::1	maria
2025-10-04 06:40:31	::1	TW_maria
2025-10-04 06:40:31	::1	maria
2025-10-04 06:40:47	::1	TW_maria
2025-10-04 06:40:47	::1	maria
2025-10-04 06:41:38	::1	TW_maria
2025-10-04 06:41:38	::1	maria
2025-10-04 06:41:57	::1	TW_maria
2025-10-04 06:41:57	::1	maria
2025-10-04 06:42:19	::1	TW_maria
2025-10-04 06:42:19	::1	maria
2025-10-04 06:42:43	::1	TW_maria
2025-10-04 06:42:43	::1	maria
2025-10-04 06:43:05	::1	TW_maria
2025-10-04 06:43:05	::1	maria
2025-10-04 06:43:21	::1	TW_maria
2025-10-04 06:43:21	::1	maria
2025-10-04 06:43:40	::1	TW_maria
2025-10-04 06:43:40	::1	maria
2025-10-04 06:46:00	::1	TW_maria
2025-10-04 06:46:00	::1	maria
2025-10-04 06:46:14	::1	TW_maria
2025-10-04 06:46:14	::1	maria
2025-10-04 06:46:43	::1	TW_maria
2025-10-04 06:46:43	::1	maria
2025-10-04 06:47:09	::1	TW_maria
2025-10-04 06:47:09	::1	maria
2025-10-04 06:47:43	::1	TW_maria
2025-10-04 06:47:43	::1	maria
2025-10-04 06:48:18	::1	TW_maria
2025-10-04 06:48:18	::1	maria
2025-10-04 06:48:40	::1	TW_maria
2025-10-04 06:48:40	::1	maria
2025-10-04 06:49:35	::1	TW_maria
2025-10-04 06:49:35	::1	maria
2025-10-04 06:50:09	::1	TW_maria
2025-10-04 06:50:09	::1	maria
2025-10-04 06:50:30	::1	TW_maria
2025-10-04 06:50:30	::1	maria
2025-10-04 06:50:53	::1	TW_maria
2025-10-04 06:50:53	::1	maria
2025-10-04 06:52:29	::1	TW_maria
2025-10-04 06:52:29	::1	maria
2025-10-04 06:52:45	::1	TW_maria
2025-10-04 06:52:45	::1	maria
2025-10-04 06:53:01	::1	TW_maria
2025-10-04 06:53:01	::1	maria
2025-10-04 06:54:00	::1	TW_maria
2025-10-04 06:54:00	::1	maria
2025-10-04 06:54:16	::1	TW_maria
2025-10-04 06:54:16	::1	maria
2025-10-05 01:33:23	::1	maria
2025-10-05 01:34:45	::1	maria
2025-10-05 01:35:36	::1	maria
2025-10-05 01:36:10	::1	maria
2025-10-05 01:37:54	::1	maria
2025-10-05 01:39:53	::1	maria
2025-10-05 01:40:47	::1	maria
2025-10-05 01:43:30	::1	maria
2025-10-05 01:46:45	::1	maria
2025-10-05 01:52:39	::1	maria
2025-10-05 01:53:13	::1	maria
2025-10-05 02:05:29	::1	maria
2025-10-05 02:06:31	::1	maria
2025-10-05 02:07:42	::1	maria
2025-10-05 02:08:55	::1	maria
2025-10-05 02:15:26	::1	maria
2025-10-05 02:16:13	::1	maria
2025-10-05 02:17:06	::1	maria
2025-10-05 02:17:42	::1	maria
2025-10-05 02:18:28	::1	maria
2025-10-05 02:22:25	::1	maria
2025-10-05 02:22:41	::1	maria
2025-10-05 02:25:06	127.0.0.1	maria
2025-10-05 02:25:48	127.0.0.1	maria
2025-10-05 02:27:00	::1	maria
2025-10-05 02:45:58	::1	maria
2025-10-05 02:51:36	::1	MARIA
2025-10-05 02:55:43	::1	maria
2025-10-05 03:00:56	::1	maria
2025-10-05 03:05:20	::1	maria
2025-10-05 03:25:57	::1	maria
2025-10-05 03:54:38	::1	maria
2025-10-05 04:08:46	::1	maria
2025-10-05 04:26:27	::1	maria
2025-10-05 04:39:09	::1	maria
2025-10-05 04:48:58	::1	maria
2025-10-05 04:49:02	::1	maria
2025-10-05 04:49:45	::1	maria
2025-10-05 04:50:22	::1	maria
2025-10-05 04:50:40	::1	fred
2025-10-05 04:52:14	::1	mariw
2025-10-05 04:52:59	::1	mariw
2025-10-05 04:53:19	::1	MARIA
2025-10-05 05:43:40	::1	maria
2025-10-05 07:15:53	::1	marie
2025-10-05 14:54:25	::1	mario
2025-10-05 14:54:41	::1	MAIRA
2025-10-05 15:48:09	::1	MAIRA
2025-10-05 15:57:58	::1	ferd
2025-10-05 15:58:11	::1	(CR_FRED)
2025-10-05 16:14:45	::1	FRED
2025-10-05 17:09:42	::1	José da silva
2025-10-05 23:43:56	::1	maria
2025-10-05 23:44:42	::1	(PA_Sao Paulo :) and (TW_maria)
2025-10-05 23:46:44	::1	(PA_Sao Paulo :) and (TW_maria)
2025-10-05 23:46:59	::1	(PA_Sao Paulo :) and (TW_maria)
2025-10-05 23:47:07	::1	(PA_Sao Paulo :) and (TW_maria)
2025-10-05 23:47:34	::1	(PA_Sao Paulo :) and (TW_maria)
2025-10-05 23:57:24	::1	maria
2025-10-05 23:57:46	::1	maria
2025-10-06 00:05:03	::1	maria
2025-10-06 02:37:41	::1	mairia
2025-10-06 02:38:02	::1	miraia
2025-10-06 02:47:04	::1	miraia
2025-10-06 02:47:33	::1	meria
2025-10-06 02:49:21	::1	meria
2025-10-06 02:49:44	::1	maria
2025-10-06 03:25:48	::1	maria
2025-10-06 03:26:01	::1	(PA_Ijui :) and (TW_maria)
2025-10-06 03:26:05	::1	(PA_Ijui :)
2025-10-06 03:30:44	::1	maria
2025-10-06 03:34:23	::1	maria
2025-10-06 03:53:02	::1	brasil
2025-10-06 03:53:13	::1	TW_brasil
2025-10-06 03:53:13	::1	brasil
2025-10-06 03:53:37	::1	TW_brasil
2025-10-06 03:53:37	::1	brasil
2025-10-06 03:53:49	::1	TW_brasil
2025-10-06 03:53:49	::1	brasil
2025-10-06 03:58:38	::1	brasil
2025-10-06 03:58:52	::1	brasil
2025-10-06 04:09:28	::1	brasil
2025-10-06 04:09:41	::1	brasil
2025-10-06 04:09:44	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:10:27	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:10:36	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:13:43	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:13:50	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:14:51	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:14:55	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:15:03	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:15:07	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:15:17	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:15:23	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:15:28	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:15:40	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:15:50	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:32:55	::1	(TW_brasil)
2025-10-06 04:33:01	::1	(TW_brasil)
2025-10-06 04:33:17	::1	(TW_brasil)
2025-10-06 04:33:22	::1	(TW_brasil)
2025-10-06 04:33:37	::1	brasil
2025-10-06 04:33:53	::1	brasil
2025-10-06 04:34:06	::1	brasil
2025-10-06 04:34:15	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:38:00	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:38:05	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:38:10	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:38:22	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:38:26	::1	(PA_Rio de Janeiro :) and (TW_brasil)
2025-10-06 04:38:30	::1	(TW_brasil)
2025-10-06 04:38:46	::1	(TW_brasil)
2025-10-06 04:38:55	::1	(PA_Sao Paulo :) and (TW_brasil)
2025-10-06 04:39:39	::1	(PA_Sao Paulo :) and (TW_brasil)
2025-10-06 04:40:07	::1	(PA_Sao Paulo :) and (TW_brasil)
2025-10-06 04:40:12	::1	(TW_brasil)
2025-10-06 04:45:20	::1	brasil
2025-10-06 04:45:33	::1	brasil
2025-10-06 04:45:48	::1	brasil
2025-10-06 07:31:39	::1	maria
2025-10-06 07:32:03	::1	maria
2025-10-06 07:50:24	::1	maria
2025-10-06 07:50:44	::1	maria
2025-10-06 07:51:02	::1	maria
2025-10-06 07:51:13	::1	maria
2025-10-06 07:51:47	::1	maria
